ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~1584,1584,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,432,1,02,Saxony,North,ZWICKAU,Germany,08058,80166,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,555,555,ST,4.00,2220.00,682.65,EUR,1537.35000,0.69
.1~1583,1583,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,431,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,488,488,ST,4.00,1952.00,600.24,EUR,1351.76000,0.69
.1~1582,1582,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,430,2,02,Hessen,South,MAGDEBURG,Germany,39128,80138,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,515,515,ST,4.00,2060.00,633.45,EUR,1426.55000,0.69
.1~1581,1581,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,430,1,02,Hessen,South,MAGDEBURG,Germany,39128,80138,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,455,455,ST,4.00,1820.00,559.65,EUR,1260.35000,0.69
.1~1580,1580,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,429,2,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,564,564,ST,4.00,2256.00,693.72,EUR,1562.28000,0.69
.1~1579,1579,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,429,1,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,502,502,ST,4.00,2008.00,617.46,EUR,1390.54000,0.69
.1~1578,1578,ZZ,03,05,03/05,/Date(1707868800000)/,9,45,428,1,02,Bavaria,South,MÜNCHEN,Germany,80804,80122,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,550,550,ST,4.00,2200.00,676.50,EUR,1523.50000,0.69
.1~1576,1576,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,427,1,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,465,465,ST,4.00,1860.00,571.95,EUR,1288.05000,0.69
.1~1575,1575,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,427,2,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,79,79,ST,4.00,316.00,97.17,EUR,218.83000,0.69
.1~1574,1574,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,426,2,02,Saxony,North,CHEMNITZ,Germany,09111,80165,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,507,507,ST,4.00,2028.00,623.61,EUR,1404.39000,0.69
.1~1573,1573,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,426,1,02,Saxony,North,CHEMNITZ,Germany,09111,80165,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,484,484,ST,4.00,1936.00,595.32,EUR,1340.68000,0.69
.1~1572,1572,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,425,2,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,512,512,ST,4.00,2048.00,629.76,EUR,1418.24000,0.69
.1~1571,1571,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,424,4,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,589,589,ST,4.00,2356.00,724.47,EUR,1631.53000,0.69
.1~1570,1570,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,424,3,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,505,505,ST,4.00,2020.00,621.15,EUR,1398.85000,0.69
.1~1569,1569,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,424,2,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,591,591,ST,4.00,2364.00,726.93,EUR,1637.07000,0.69
.1~1568,1568,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,424,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,500,500,ST,4.00,2000.00,615.00,EUR,1385.00000,0.69
.1~1567,1567,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,423,2,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,518,518,ST,4.00,2072.00,637.14,EUR,1434.86000,0.69
.1~1566,1566,ZZ,03,04,03/04,/Date(1707782400000)/,9,44,423,1,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,582,582,ST,4.00,2328.00,715.86,EUR,1612.14000,0.69
.1~1504,1504,ZZ,02,01,02/01,/Date(1705795200000)/,5,21,367,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,82,82,ST,4.00,328.00,100.86,EUR,227.14000,0.69
.1~1457,1457,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,354,2,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,528,528,ST,4.23,2233.44,649.44,EUR,1584.00000,0.71
.1~1456,1456,ZZ,01,19,01/19,/Date(1705622400000)/,4,19,354,1,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,474,474,ST,4.23,2005.02,583.02,EUR,1422.00000,0.71
.1~1422,1422,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,347,4,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,522,522,ST,4.23,2208.06,642.06,EUR,1566.00000,0.71
.1~1421,1421,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,344,3,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,555,555,ST,4.23,2347.65,682.65,EUR,1665.00000,0.71
.1~1420,1420,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,347,2,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,463,463,ST,4.23,1958.49,569.49,EUR,1389.00000,0.71
.1~1419,1419,ZZ,01,18,01/18,/Date(1705536000000)/,4,18,349,3,02,Saxony,North,CHEMNITZ,Germany,09111,80165,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,436,436,ST,4.23,1844.28,536.28,EUR,1308.00000,0.71
.1~1389,1389,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,338,3,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,428,428,ST,4.23,1810.44,526.44,EUR,1284.00000,0.71
.1~1388,1388,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,341,2,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,533,533,ST,4.23,2254.59,655.59,EUR,1599.00000,0.71
.1~1387,1387,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,337,1,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,520,520,ST,4.23,2199.60,639.60,EUR,1560.00000,0.71
.1~1386,1386,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,340,4,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,479,479,ST,4.23,2026.17,589.17,EUR,1437.00000,0.71
.1~1385,1385,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,334,1,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,432,432,ST,4.23,1827.36,531.36,EUR,1296.00000,0.71
.1~1384,1384,ZZ,01,17,01/17,/Date(1705449600000)/,4,17,335,4,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,547,547,ST,4.23,2313.81,672.81,EUR,1641.00000,0.71
.1~1350,1350,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,331,3,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,466,466,ST,4.23,1971.18,573.18,EUR,1398.00000,0.71
.1~1349,1349,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,332,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,548,548,ST,4.23,2318.04,674.04,EUR,1644.00000,0.71
.1~1348,1348,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,326,2,02,Hessen,South,MARBURG,Germany,35037,80139,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,445,445,ST,4.23,1882.35,547.35,EUR,1335.00000,0.71
.1~1347,1347,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,327,1,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,482,482,ST,4.23,2038.86,592.86,EUR,1446.00000,0.71
.1~1346,1346,ZZ,01,16,01/16,/Date(1705363200000)/,4,16,327,9,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,462,462,ST,4.23,1954.26,568.26,EUR,1386.00000,0.71
.1~1311,1311,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,317,4,02,Hessen,South,MAGDEBURG,Germany,39128,80138,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,550,550,ST,4.23,2326.50,676.50,EUR,1650.00000,0.71
.1~1310,1310,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,319,3,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,426,426,ST,4.23,1801.98,523.98,EUR,1278.00000,0.71
.1~1309,1309,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,317,1,02,Hessen,South,MAGDEBURG,Germany,39128,80138,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,463,463,ST,4.23,1958.49,569.49,EUR,1389.00000,0.71
.1~1308,1308,ZZ,01,15,01/15,/Date(1705276800000)/,3,15,324,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,528,528,ST,4.23,2233.44,649.44,EUR,1584.00000,0.71
.1~1275,1275,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,309,4,02,Bavaria,South,MÜNCHEN,Germany,80804,80122,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,487,487,ST,4.23,2060.01,599.01,EUR,1461.00000,0.71
.1~1274,1274,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,313,3,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,517,517,ST,4.23,2186.91,635.91,EUR,1551.00000,0.71
.1~1273,1273,ZZ,01,14,01/14,/Date(1705190400000)/,3,14,311,4,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,485,485,ST,4.23,2051.55,596.55,EUR,1455.00000,0.71
.1~1247,1247,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,302,2,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,466,466,ST,4.23,1971.18,573.18,EUR,1398.00000,0.71
.1~1246,1246,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,301,4,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,429,429,ST,4.23,1814.67,527.67,EUR,1287.00000,0.71
.1~1245,1245,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,304,1,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,494,494,ST,4.23,2089.62,607.62,EUR,1482.00000,0.71
.1~1244,1244,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,301,3,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,437,437,ST,4.23,1848.51,537.51,EUR,1311.00000,0.71
.1~1243,1243,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,304,4,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,541,541,ST,4.23,2288.43,665.43,EUR,1623.00000,0.71
.1~1242,1242,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,303,4,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,491,491,ST,4.23,2076.93,603.93,EUR,1473.00000,0.71
.1~1241,1241,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,303,3,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,524,524,ST,4.23,2216.52,644.52,EUR,1572.00000,0.71
.1~1240,1240,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,301,2,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,527,527,ST,4.23,2229.21,648.21,EUR,1581.00000,0.71
.1~1239,1239,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,300,3,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,477,477,ST,4.23,2017.71,586.71,EUR,1431.00000,0.71
.1~1238,1238,ZZ,01,13,01/13,/Date(1705104000000)/,3,13,306,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,545,545,ST,4.23,2305.35,670.35,EUR,1635.00000,0.71
.1~1208,1208,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,290,2,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,564,564,ST,4.23,2385.72,693.72,EUR,1692.00000,0.71
.1~1207,1207,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,291,3,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,510,510,ST,4.23,2157.30,627.30,EUR,1530.00000,0.71
.1~1206,1206,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,292,4,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,549,549,ST,4.23,2322.27,675.27,EUR,1647.00000,0.71
.1~1205,1205,ZZ,01,12,01/12,/Date(1705017600000)/,3,12,294,4,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,436,436,ST,4.23,1844.28,536.28,EUR,1308.00000,0.71
.1~1175,1175,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,286,3,02,Lower Saxony,North,OLDENBURG,Germany,26121,80145,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,457,457,ST,4.23,1933.11,562.11,EUR,1371.00000,0.71
.1~1174,1174,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,287,1,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,516,516,ST,4.23,2182.68,634.68,EUR,1548.00000,0.71
.1~1173,1173,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,284,4,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,483,483,ST,4.23,2043.09,594.09,EUR,1449.00000,0.71
.1~1172,1172,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,288,2,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,465,465,ST,4.23,1966.95,571.95,EUR,1395.00000,0.71
.1~1171,1171,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,289,3,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,564,564,ST,4.23,2385.72,693.72,EUR,1692.00000,0.71
.1~1170,1170,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,281,1,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,461,461,ST,4.23,1950.03,567.03,EUR,1383.00000,0.71
.1~1169,1169,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,284,2,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,465,465,ST,4.23,1966.95,571.95,EUR,1395.00000,0.71
.1~1168,1168,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,283,3,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,437,437,ST,4.23,1848.51,537.51,EUR,1311.00000,0.71
.1~1167,1167,ZZ,01,11,01/11,/Date(1704931200000)/,3,11,283,4,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,509,509,ST,4.23,2153.07,626.07,EUR,1527.00000,0.71
.1~1132,1132,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,278,1,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,479,479,ST,4.23,2026.17,589.17,EUR,1437.00000,0.71
.1~1131,1131,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,273,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,558,558,ST,4.23,2360.34,686.34,EUR,1674.00000,0.71
.1~1130,1130,ZZ,01,10,01/10,/Date(1704844800000)/,2,10,280,1,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,458,458,ST,4.23,1937.34,563.34,EUR,1374.00000,0.71
.1~1098,1098,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,272,4,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,497,497,ST,4.23,2102.31,611.31,EUR,1491.00000,0.71
.1~1097,1097,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,265,1,02,Baden-Wurttemberg,South,ESSLINGEN,Germany,73730,80112,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,506,506,ST,4.23,2140.38,622.38,EUR,1518.00000,0.71
.1~1096,1096,ZZ,01,09,01/09,/Date(1704758400000)/,2,9,266,2,02,Bavaria,South,MÜNCHEN,Germany,80804,80122,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,457,457,ST,4.23,1933.11,562.11,EUR,1371.00000,0.71
.1~1041,1041,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,188,1,02,Bavaria,South,REGENSBURG,Germany,93053,80127,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,488,488,ST,4.23,2064.24,600.24,EUR,1464.00000,0.71
.1~1040,1040,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,261,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,517,517,ST,4.23,2186.91,635.91,EUR,1551.00000,0.71
.1~1039,1039,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,187,4,02,Bavaria,South,INGOLSTADT,Germany,85046,80121,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,465,465,ST,4.23,1966.95,571.95,EUR,1395.00000,0.71
.1~1038,1038,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,189,1,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,447,447,ST,4.23,1890.81,549.81,EUR,1341.00000,0.71
.1~1037,1037,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,189,3,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,553,553,ST,4.23,2339.19,680.19,EUR,1659.00000,0.71
.1~1036,1036,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,192,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,451,451,ST,4.23,1907.73,554.73,EUR,1353.00000,0.71
.1~1035,1035,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,195,2,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,524,524,ST,4.23,2216.52,644.52,EUR,1572.00000,0.71
.1~1034,1034,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,190,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,439,439,ST,4.23,1856.97,539.97,EUR,1317.00000,0.71
.1~1033,1033,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,191,2,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,513,513,ST,4.23,2169.99,630.99,EUR,1539.00000,0.71
.1~1032,1032,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,264,2,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,462,462,ST,4.23,1954.26,568.26,EUR,1386.00000,0.71
.1~1031,1031,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,260,2,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,447,447,ST,4.23,1890.81,549.81,EUR,1341.00000,0.71
.1~1030,1030,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,259,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,554,554,ST,4.23,2343.42,681.42,EUR,1662.00000,0.71
.1~1029,1029,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,258,3,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,485,485,ST,4.23,2051.55,596.55,EUR,1455.00000,0.71
.1~1028,1028,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,258,1,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,485,485,ST,4.23,2051.55,596.55,EUR,1455.00000,0.71
.1~1027,1027,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,256,4,02,Bavaria,South,INGOLSTADT,Germany,85046,80121,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,522,522,ST,4.23,2208.06,642.06,EUR,1566.00000,0.71
.1~948,948,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,179,0,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,443,443,ST,4.23,1873.89,544.89,EUR,1329.00000,0.71
.1~894,894,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,239,3,02,Baden-Wurttemberg,South,ESSLINGEN,Germany,73730,80112,12,ZZ-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,495,495,ST,4.23,2093.85,608.85,EUR,1485.00000,0.71
